     0.1136 	     1.0000 	    -1.0000 	    -4.0000 	     4.0000 
     0.0000 	     4.0000 	     1.0000 	     1.0000 	     2.0000 
     0.0000 	     4.0000 	    -1.0000 	    -1.0000 	     2.0000 
     0.0000 	    -4.0000 	     1.0000 	     1.0000 	    -2.0000 
     0.0000 	    -4.0000 	    -1.0000 	    -1.0000 	    -2.0000 
     0.0000 	     2.0000 	     1.0000 	     1.0000 	     4.0000 
     0.0000 	     2.0000 	    -1.0000 	    -1.0000 	     4.0000 
     0.0000 	    -2.0000 	     1.0000 	     1.0000 	    -4.0000 
     0.0000 	    -2.0000 	    -1.0000 	    -1.0000 	    -4.0000 
     0.0000 	     4.0000 	     2.0000 	     1.0000 	     2.0000 
     0.0000 	     4.0000 	    -2.0000 	    -1.0000 	     2.0000 
     0.0000 	    -4.0000 	     2.0000 	     1.0000 	    -2.0000 
     0.0000 	    -4.0000 	    -2.0000 	    -1.0000 	    -2.0000 
     0.0000 	     2.0000 	    -2.0000 	    -1.0000 	     4.0000 
     0.0000 	    -2.0000 	     2.0000 	     1.0000 	    -4.0000 
     0.0000 	     4.0000 	    -1.0000 	    -2.0000 	     2.0000 
     0.0000 	    -4.0000 	     1.0000 	     2.0000 	    -2.0000 
     0.0000 	     2.0000 	     1.0000 	     2.0000 	     4.0000 
     0.0000 	     2.0000 	    -1.0000 	    -2.0000 	     4.0000 
     0.0000 	    -2.0000 	     1.0000 	     2.0000 	    -4.0000 
     0.0000 	    -2.0000 	    -1.0000 	    -2.0000 	    -4.0000 
    -0.0000 	     4.0000 	    -2.0000 	    -2.0000 	     2.0000 
    -0.0000 	    -4.0000 	     2.0000 	     2.0000 	    -2.0000 
    -0.0000 	     2.0000 	    -2.0000 	    -2.0000 	     4.0000 
    -0.0000 	    -2.0000 	     2.0000 	     2.0000 	    -4.0000 
     0.0000 	     4.0000 	     3.0000 	     1.0000 	     2.0000 
     0.0000 	     4.0000 	    -3.0000 	    -1.0000 	     2.0000 
     0.0000 	    -4.0000 	     3.0000 	     1.0000 	    -2.0000 
     0.0000 	    -4.0000 	    -3.0000 	    -1.0000 	    -2.0000 
     0.0000 	     2.0000 	     3.0000 	     1.0000 	     4.0000 
     0.0000 	     2.0000 	    -3.0000 	    -1.0000 	     4.0000 
     0.0000 	    -2.0000 	     3.0000 	     1.0000 	    -4.0000 
     0.0000 	    -2.0000 	    -3.0000 	    -1.0000 	    -4.0000 
     0.0000 	     4.0000 	     1.0000 	     3.0000 	     2.0000 
     0.0000 	     4.0000 	    -1.0000 	    -3.0000 	     2.0000 
     0.0000 	    -4.0000 	     1.0000 	     3.0000 	    -2.0000 
     0.0000 	    -4.0000 	    -1.0000 	    -3.0000 	    -2.0000 
     0.0000 	     2.0000 	     1.0000 	     3.0000 	     4.0000 
     0.0000 	     2.0000 	    -1.0000 	    -3.0000 	     4.0000 
     0.0000 	    -2.0000 	     1.0000 	     3.0000 	    -4.0000 
     0.0000 	    -2.0000 	    -1.0000 	    -3.0000 	    -4.0000 
     0.0000 	     4.0000 	    -3.0000 	    -2.0000 	     2.0000 
     0.0000 	    -4.0000 	     3.0000 	     2.0000 	    -2.0000 
     0.0000 	     2.0000 	     3.0000 	     2.0000 	     4.0000 
     0.0000 	     2.0000 	    -3.0000 	    -2.0000 	     4.0000 
     0.0000 	    -2.0000 	     3.0000 	     2.0000 	    -4.0000 
     0.0000 	    -2.0000 	    -3.0000 	    -2.0000 	    -4.0000 
     0.0000 	     4.0000 	     2.0000 	     3.0000 	     2.0000 
     0.0000 	     4.0000 	    -2.0000 	    -3.0000 	     2.0000 
     0.0000 	    -4.0000 	     2.0000 	     3.0000 	    -2.0000 
     0.0000 	    -4.0000 	    -2.0000 	    -3.0000 	    -2.0000 
     0.0000 	     2.0000 	    -2.0000 	    -3.0000 	     4.0000 
     0.0000 	    -2.0000 	     2.0000 	     3.0000 	    -4.0000 
     0.0000 	     4.0000 	     3.0000 	     3.0000 	     2.0000 
     0.0000 	     4.0000 	    -3.0000 	    -3.0000 	     2.0000 
     0.0000 	    -4.0000 	     3.0000 	     3.0000 	    -2.0000 
     0.0000 	    -4.0000 	    -3.0000 	    -3.0000 	    -2.0000 
     0.0000 	     2.0000 	     3.0000 	     3.0000 	     4.0000 
     0.0000 	     2.0000 	    -3.0000 	    -3.0000 	     4.0000 
     0.0000 	    -2.0000 	     3.0000 	     3.0000 	    -4.0000 
     0.0000 	    -2.0000 	    -3.0000 	    -3.0000 	    -4.0000 
    -0.0000 	     4.0000 	    -4.0000 	    -1.0000 	     2.0000 
    -0.0000 	    -4.0000 	     4.0000 	     1.0000 	    -2.0000 
    -0.0000 	     2.0000 	     4.0000 	     1.0000 	     4.0000 
    -0.0000 	     2.0000 	    -4.0000 	    -1.0000 	     4.0000 
    -0.0000 	    -2.0000 	     4.0000 	     1.0000 	    -4.0000 
    -0.0000 	    -2.0000 	    -4.0000 	    -1.0000 	    -4.0000 
    -0.0000 	     4.0000 	     1.0000 	     4.0000 	     2.0000 
    -0.0000 	     4.0000 	    -1.0000 	    -4.0000 	     2.0000 
    -0.0000 	    -4.0000 	     1.0000 	     4.0000 	    -2.0000 
    -0.0000 	    -4.0000 	    -1.0000 	    -4.0000 	    -2.0000 
    -0.0000 	     2.0000 	    -1.0000 	    -4.0000 	     4.0000 
    -0.0000 	    -2.0000 	     1.0000 	     4.0000 	    -4.0000 
     1.9354 	     4.0000 	    -4.0000 	    -2.0000 	     2.0000 
     1.9354 	     2.0000 	     4.0000 	     2.0000 	     4.0000 
     1.9354 	     2.0000 	    -4.0000 	    -2.0000 	     4.0000 
     1.9354 	    -2.0000 	     4.0000 	     2.0000 	    -4.0000 
     1.9354 	    -2.0000 	    -4.0000 	    -2.0000 	    -4.0000 
     1.9354 	     2.0000 	    -2.0000 	    -4.0000 	     4.0000 
     0.0000 	     4.0000 	     1.0000 	     1.0000 	     3.0000 
     0.0000 	     4.0000 	    -1.0000 	    -1.0000 	     3.0000 
     0.0000 	    -4.0000 	     1.0000 	     1.0000 	    -3.0000 
     0.0000 	    -4.0000 	    -1.0000 	    -1.0000 	    -3.0000 
     0.0000 	     3.0000 	     1.0000 	     1.0000 	     4.0000 
     0.0000 	     3.0000 	    -1.0000 	    -1.0000 	     4.0000 
     0.0000 	    -3.0000 	     1.0000 	     1.0000 	    -4.0000 
     0.0000 	    -3.0000 	    -1.0000 	    -1.0000 	    -4.0000 
     0.0000 	     4.0000 	     2.0000 	     1.0000 	     3.0000 
     0.0000 	     4.0000 	    -2.0000 	    -1.0000 	     3.0000 
     0.0000 	    -4.0000 	     2.0000 	     1.0000 	    -3.0000 
     0.0000 	    -4.0000 	    -2.0000 	    -1.0000 	    -3.0000 
     0.0000 	     3.0000 	     2.0000 	     1.0000 	     4.0000 
     0.0000 	     3.0000 	    -2.0000 	    -1.0000 	     4.0000 
     0.0000 	    -3.0000 	     2.0000 	     1.0000 	    -4.0000 
     0.0000 	    -3.0000 	    -2.0000 	    -1.0000 	    -4.0000 
     0.0000 	     4.0000 	     1.0000 	     2.0000 	     3.0000 
     0.0000 	     4.0000 	    -1.0000 	    -2.0000 	     3.0000 
     0.0000 	    -4.0000 	     1.0000 	     2.0000 	    -3.0000 
     0.0000 	    -4.0000 	    -1.0000 	    -2.0000 	    -3.0000 
     0.0000 	     3.0000 	     1.0000 	     2.0000 	     4.0000 
     0.0000 	     3.0000 	    -1.0000 	    -2.0000 	     4.0000 
     0.0000 	    -3.0000 	     1.0000 	     2.0000 	    -4.0000 
     0.0000 	    -3.0000 	    -1.0000 	    -2.0000 	    -4.0000 
     0.0000 	     4.0000 	     2.0000 	     2.0000 	     3.0000 
     0.0000 	     4.0000 	    -2.0000 	    -2.0000 	     3.0000 
     0.0000 	    -4.0000 	     2.0000 	     2.0000 	    -3.0000 
     0.0000 	    -4.0000 	    -2.0000 	    -2.0000 	    -3.0000 
     0.0000 	     3.0000 	     2.0000 	     2.0000 	     4.0000 
     0.0000 	     3.0000 	    -2.0000 	    -2.0000 	     4.0000 
     0.0000 	    -3.0000 	     2.0000 	     2.0000 	    -4.0000 
     0.0000 	    -3.0000 	    -2.0000 	    -2.0000 	    -4.0000 
    -0.0000 	     4.0000 	     3.0000 	     1.0000 	     3.0000 
    -0.0000 	     4.0000 	    -3.0000 	    -1.0000 	     3.0000 
    -0.0000 	    -4.0000 	     3.0000 	     1.0000 	    -3.0000 
    -0.0000 	    -4.0000 	    -3.0000 	    -1.0000 	    -3.0000 
    -0.0000 	     3.0000 	    -3.0000 	    -1.0000 	     4.0000 
    -0.0000 	    -3.0000 	     3.0000 	     1.0000 	    -4.0000 
    -0.0000 	     4.0000 	    -1.0000 	    -3.0000 	     3.0000 
    -0.0000 	    -4.0000 	     1.0000 	     3.0000 	    -3.0000 
    -0.0000 	     3.0000 	     1.0000 	     3.0000 	     4.0000 
    -0.0000 	     3.0000 	    -1.0000 	    -3.0000 	     4.0000 
    -0.0000 	    -3.0000 	     1.0000 	     3.0000 	    -4.0000 
    -0.0000 	    -3.0000 	    -1.0000 	    -3.0000 	    -4.0000 
     0.0000 	     4.0000 	     3.0000 	     2.0000 	     3.0000 
     0.0000 	     4.0000 	    -3.0000 	    -2.0000 	     3.0000 
     0.0000 	    -4.0000 	     3.0000 	     2.0000 	    -3.0000 
     0.0000 	    -4.0000 	    -3.0000 	    -2.0000 	    -3.0000 
     0.0000 	     3.0000 	    -3.0000 	    -2.0000 	     4.0000 
     0.0000 	    -3.0000 	     3.0000 	     2.0000 	    -4.0000 
     0.0000 	     4.0000 	    -2.0000 	    -3.0000 	     3.0000 
     0.0000 	    -4.0000 	     2.0000 	     3.0000 	    -3.0000 
     0.0000 	     3.0000 	     2.0000 	     3.0000 	     4.0000 
     0.0000 	     3.0000 	    -2.0000 	    -3.0000 	     4.0000 
     0.0000 	    -3.0000 	     2.0000 	     3.0000 	    -4.0000 
     0.0000 	    -3.0000 	    -2.0000 	    -3.0000 	    -4.0000 
    -0.0000 	     4.0000 	    -3.0000 	    -3.0000 	     3.0000 
    -0.0000 	    -4.0000 	     3.0000 	     3.0000 	    -3.0000 
    -0.0000 	     3.0000 	    -3.0000 	    -3.0000 	     4.0000 
    -0.0000 	    -3.0000 	     3.0000 	     3.0000 	    -4.0000 
    -0.0000 	     4.0000 	    -4.0000 	    -1.0000 	     3.0000 
    -0.0000 	    -4.0000 	     4.0000 	     1.0000 	    -3.0000 
    -0.0000 	     3.0000 	     4.0000 	     1.0000 	     4.0000 
    -0.0000 	     3.0000 	    -4.0000 	    -1.0000 	     4.0000 
    -0.0000 	    -3.0000 	     4.0000 	     1.0000 	    -4.0000 
    -0.0000 	    -3.0000 	    -4.0000 	    -1.0000 	    -4.0000 
    -0.0000 	     4.0000 	     1.0000 	     4.0000 	     3.0000 
    -0.0000 	     4.0000 	    -1.0000 	    -4.0000 	     3.0000 
    -0.0000 	    -4.0000 	     1.0000 	     4.0000 	    -3.0000 
    -0.0000 	    -4.0000 	    -1.0000 	    -4.0000 	    -3.0000 
    -0.0000 	     3.0000 	    -1.0000 	    -4.0000 	     4.0000 
    -0.0000 	    -3.0000 	     1.0000 	     4.0000 	    -4.0000 
     0.0012 	     4.0000 	    -4.0000 	    -2.0000 	     3.0000 
     0.0012 	    -4.0000 	     4.0000 	     2.0000 	    -3.0000 
     0.0012 	     3.0000 	     4.0000 	     2.0000 	     4.0000 
     0.0012 	     3.0000 	    -4.0000 	    -2.0000 	     4.0000 
     0.0012 	    -3.0000 	     4.0000 	     2.0000 	    -4.0000 
     0.0012 	    -3.0000 	    -4.0000 	    -2.0000 	    -4.0000 
     0.0012 	     4.0000 	     2.0000 	     4.0000 	     3.0000 
     0.0012 	     4.0000 	    -2.0000 	    -4.0000 	     3.0000 
     0.0012 	    -4.0000 	     2.0000 	     4.0000 	    -3.0000 
     0.0012 	    -4.0000 	    -2.0000 	    -4.0000 	    -3.0000 
     0.0012 	     3.0000 	    -2.0000 	    -4.0000 	     4.0000 
     0.0012 	    -3.0000 	     2.0000 	     4.0000 	    -4.0000 
     1.2944 	     4.0000 	    -4.0000 	    -3.0000 	     3.0000 
     1.2944 	     3.0000 	     4.0000 	     3.0000 	     4.0000 
     1.2944 	     3.0000 	    -4.0000 	    -3.0000 	     4.0000 
     1.2944 	    -3.0000 	     4.0000 	     3.0000 	    -4.0000 
     1.2944 	    -3.0000 	    -4.0000 	    -3.0000 	    -4.0000 
     1.2944 	     3.0000 	    -3.0000 	    -4.0000 	     4.0000 
     7.2057 	     4.0000 	     1.0000 	     1.0000 	     4.0000 
     7.2057 	     4.0000 	    -1.0000 	    -1.0000 	     4.0000 
     7.2057 	    -4.0000 	     1.0000 	     1.0000 	    -4.0000 
     7.2057 	    -4.0000 	    -1.0000 	    -1.0000 	    -4.0000 
     0.0000 	     4.0000 	     2.0000 	     1.0000 	     4.0000 
     0.0000 	     4.0000 	    -2.0000 	    -1.0000 	     4.0000 
     0.0000 	    -4.0000 	     2.0000 	     1.0000 	    -4.0000 
     0.0000 	    -4.0000 	    -2.0000 	    -1.0000 	    -4.0000 
     0.0000 	     4.0000 	     1.0000 	     2.0000 	     4.0000 
     0.0000 	     4.0000 	    -1.0000 	    -2.0000 	     4.0000 
     0.0000 	    -4.0000 	     1.0000 	     2.0000 	    -4.0000 
     0.0000 	    -4.0000 	    -1.0000 	    -2.0000 	    -4.0000 
     8.2098 	     4.0000 	     2.0000 	     2.0000 	     4.0000 
     8.2098 	     4.0000 	    -2.0000 	    -2.0000 	     4.0000 
     8.2098 	    -4.0000 	     2.0000 	     2.0000 	    -4.0000 
     8.2098 	    -4.0000 	    -2.0000 	    -2.0000 	    -4.0000 
     0.0000 	     4.0000 	     3.0000 	     1.0000 	     4.0000 
     0.0000 	     4.0000 	    -3.0000 	    -1.0000 	     4.0000 
     0.0000 	    -4.0000 	     3.0000 	     1.0000 	    -4.0000 
     0.0000 	    -4.0000 	    -3.0000 	    -1.0000 	    -4.0000 
     0.0000 	     4.0000 	     1.0000 	     3.0000 	     4.0000 
     0.0000 	     4.0000 	    -1.0000 	    -3.0000 	     4.0000 
     0.0000 	    -4.0000 	     1.0000 	     3.0000 	    -4.0000 
     0.0000 	    -4.0000 	    -1.0000 	    -3.0000 	    -4.0000 
